dataset,model,scope,ratio,method,epoch,total_epoch,accuracy,validation_loss
modelnet40,pointnet,global,3.0,group_sl,99,100,0.8902,0.3705
modelnet40,pointnet,global,3.0,group_sl,0,100,0.8424,0.5028
modelnet40,pointnet,global,3.0,group_sl,1,100,0.8707,0.4680
modelnet40,pointnet,global,3.0,group_sl,2,100,0.8574,0.4790
modelnet40,pointnet,global,3.0,group_sl,3,100,0.8606,0.4625
modelnet40,pointnet,global,3.0,group_sl,4,100,0.8501,0.4990
modelnet40,pointnet,global,3.0,group_sl,5,100,0.8485,0.4840
modelnet40,pointnet,global,3.0,group_sl,6,100,0.8578,0.4663
modelnet40,pointnet,global,3.0,group_sl,7,100,0.8614,0.4696
modelnet40,pointnet,global,3.0,group_sl,8,100,0.8614,0.4722
modelnet40,pointnet,global,3.0,group_sl,9,100,0.8558,0.4827
modelnet40,pointnet,global,3.0,group_sl,10,100,0.8379,0.5177
modelnet40,pointnet,global,3.0,group_sl,11,100,0.8440,0.4895
modelnet40,pointnet,global,3.0,group_sl,12,100,0.8570,0.4713
modelnet40,pointnet,global,3.0,group_sl,13,100,0.8452,0.5052
modelnet40,pointnet,global,3.0,group_sl,14,100,0.8566,0.4541
modelnet40,pointnet,global,3.0,group_sl,15,100,0.8152,0.5459
modelnet40,pointnet,global,3.0,group_sl,16,100,0.8282,0.5343
modelnet40,pointnet,global,3.0,group_sl,17,100,0.8647,0.4562
modelnet40,pointnet,global,3.0,group_sl,18,100,0.8659,0.4619
modelnet40,pointnet,global,3.0,group_sl,19,100,0.8213,0.5434
modelnet40,pointnet,global,3.0,group_sl,20,100,0.8562,0.4729
modelnet40,pointnet,global,3.0,group_sl,21,100,0.8671,0.4592
modelnet40,pointnet,global,3.0,group_sl,22,100,0.8302,0.5421
modelnet40,pointnet,global,3.0,group_sl,23,100,0.8383,0.5184
modelnet40,pointnet,global,3.0,group_sl,24,100,0.8578,0.4712
modelnet40,pointnet,global,3.0,group_sl,25,100,0.8379,0.5171
modelnet40,pointnet,global,3.0,group_sl,26,100,0.8594,0.4751
modelnet40,pointnet,global,3.0,group_sl,27,100,0.8436,0.5103
modelnet40,pointnet,global,3.0,group_sl,28,100,0.8513,0.4998
modelnet40,pointnet,global,3.0,group_sl,29,100,0.8436,0.4892
modelnet40,pointnet,global,3.0,group_sl,30,100,0.8444,0.4912
modelnet40,pointnet,global,3.0,group_sl,31,100,0.7828,0.6452
modelnet40,pointnet,global,3.0,group_sl,32,100,0.8100,0.6071
modelnet40,pointnet,global,3.0,group_sl,33,100,0.8391,0.5063
modelnet40,pointnet,global,3.0,group_sl,34,100,0.8440,0.5023
modelnet40,pointnet,global,3.0,group_sl,35,100,0.8335,0.5273
modelnet40,pointnet,global,3.0,group_sl,36,100,0.8448,0.4778
modelnet40,pointnet,global,3.0,group_sl,37,100,0.8420,0.5374
modelnet40,pointnet,global,3.0,group_sl,38,100,0.8537,0.4816
modelnet40,pointnet,global,3.0,group_sl,39,100,0.7986,0.6218
modelnet40,pointnet,global,3.0,group_sl,40,100,0.8444,0.5030
modelnet40,pointnet,global,3.0,group_sl,41,100,0.8355,0.5105
modelnet40,pointnet,global,3.0,group_sl,42,100,0.8387,0.5497
modelnet40,pointnet,global,3.0,group_sl,43,100,0.8387,0.5327
modelnet40,pointnet,global,3.0,group_sl,44,100,0.8420,0.5021
modelnet40,pointnet,global,3.0,group_sl,45,100,0.8582,0.4779
modelnet40,pointnet,global,3.0,group_sl,46,100,0.8529,0.5054
modelnet40,pointnet,global,3.0,group_sl,47,100,0.8274,0.5467
modelnet40,pointnet,global,3.0,group_sl,48,100,0.8545,0.5026
modelnet40,pointnet,global,3.0,group_sl,49,100,0.8217,0.5573
modelnet40,pointnet,global,3.0,group_sl,50,100,0.8788,0.4008
modelnet40,pointnet,global,3.0,group_sl,51,100,0.8784,0.3922
modelnet40,pointnet,global,3.0,group_sl,52,100,0.8821,0.3901
modelnet40,pointnet,global,3.0,group_sl,53,100,0.8821,0.3967
modelnet40,pointnet,global,3.0,group_sl,54,100,0.8793,0.3949
modelnet40,pointnet,global,3.0,group_sl,55,100,0.8809,0.3906
modelnet40,pointnet,global,3.0,group_sl,56,100,0.8841,0.3928
modelnet40,pointnet,global,3.0,group_sl,57,100,0.8825,0.3883
modelnet40,pointnet,global,3.0,group_sl,58,100,0.8772,0.3902
modelnet40,pointnet,global,3.0,group_sl,59,100,0.8776,0.3931
modelnet40,pointnet,global,3.0,group_sl,60,100,0.8793,0.3861
modelnet40,pointnet,global,3.0,group_sl,61,100,0.8801,0.3841
modelnet40,pointnet,global,3.0,group_sl,62,100,0.8821,0.3906
modelnet40,pointnet,global,3.0,group_sl,63,100,0.8865,0.3827
modelnet40,pointnet,global,3.0,group_sl,64,100,0.8797,0.3884
modelnet40,pointnet,global,3.0,group_sl,65,100,0.8853,0.3830
modelnet40,pointnet,global,3.0,group_sl,66,100,0.8732,0.3915
modelnet40,pointnet,global,3.0,group_sl,67,100,0.8797,0.3915
modelnet40,pointnet,global,3.0,group_sl,68,100,0.8865,0.3771
modelnet40,pointnet,global,3.0,group_sl,69,100,0.8849,0.3869
modelnet40,pointnet,global,3.0,group_sl,70,100,0.8857,0.3799
modelnet40,pointnet,global,3.0,group_sl,71,100,0.8841,0.3767
modelnet40,pointnet,global,3.0,group_sl,72,100,0.8837,0.3837
modelnet40,pointnet,global,3.0,group_sl,73,100,0.8825,0.3784
modelnet40,pointnet,global,3.0,group_sl,74,100,0.8874,0.3761
modelnet40,pointnet,global,3.0,group_sl,75,100,0.8845,0.3787
modelnet40,pointnet,global,3.0,group_sl,76,100,0.8874,0.3728
modelnet40,pointnet,global,3.0,group_sl,77,100,0.8890,0.3721
modelnet40,pointnet,global,3.0,group_sl,78,100,0.8865,0.3761
modelnet40,pointnet,global,3.0,group_sl,79,100,0.8845,0.3777
modelnet40,pointnet,global,3.0,group_sl,80,100,0.8841,0.3745
modelnet40,pointnet,global,3.0,group_sl,81,100,0.8861,0.3687
modelnet40,pointnet,global,3.0,group_sl,82,100,0.8853,0.3746
modelnet40,pointnet,global,3.0,group_sl,83,100,0.8886,0.3656
modelnet40,pointnet,global,3.0,group_sl,84,100,0.8882,0.3668
modelnet40,pointnet,global,3.0,group_sl,85,100,0.8857,0.3709
modelnet40,pointnet,global,3.0,group_sl,86,100,0.8890,0.3674
modelnet40,pointnet,global,3.0,group_sl,87,100,0.8890,0.3665
modelnet40,pointnet,global,3.0,group_sl,88,100,0.8849,0.3696
modelnet40,pointnet,global,3.0,group_sl,89,100,0.8874,0.3723
modelnet40,pointnet,global,3.0,group_sl,90,100,0.8857,0.3696
modelnet40,pointnet,global,3.0,group_sl,91,100,0.8882,0.3681
modelnet40,pointnet,global,3.0,group_sl,92,100,0.8902,0.3668
modelnet40,pointnet,global,3.0,group_sl,93,100,0.8882,0.3683
modelnet40,pointnet,global,3.0,group_sl,94,100,0.8894,0.3689
modelnet40,pointnet,global,3.0,group_sl,95,100,0.8890,0.3666
modelnet40,pointnet,global,3.0,group_sl,96,100,0.8914,0.3655
modelnet40,pointnet,global,3.0,group_sl,97,100,0.8894,0.3662
modelnet40,pointnet,global,3.0,group_sl,98,100,0.8870,0.3709
modelnet40,pointnet,global,3.0,group_sl,99,100,0.8910,0.3665
modelnet40,pointnet,global,3.0,group_norm,0,100,0.7751,0.6847
modelnet40,pointnet,global,3.0,group_norm,1,100,0.8314,0.5648
modelnet40,pointnet,global,3.0,group_norm,2,100,0.8476,0.5229
modelnet40,pointnet,global,3.0,group_norm,3,100,0.8298,0.5484
modelnet40,pointnet,global,3.0,group_norm,4,100,0.8100,0.6023
modelnet40,pointnet,global,3.0,group_norm,5,100,0.8553,0.5083
modelnet40,pointnet,global,3.0,group_norm,6,100,0.8420,0.5365
modelnet40,pointnet,global,3.0,group_norm,7,100,0.8169,0.5821
modelnet40,pointnet,global,3.0,group_norm,8,100,0.7942,0.6324
modelnet40,pointnet,global,3.0,group_norm,9,100,0.8367,0.5353
modelnet40,pointnet,global,3.0,group_norm,10,100,0.8335,0.5649
modelnet40,pointnet,global,3.0,group_norm,11,100,0.8144,0.5659
modelnet40,pointnet,global,3.0,group_norm,12,100,0.8136,0.5733
modelnet40,pointnet,global,3.0,group_norm,13,100,0.8177,0.5781
modelnet40,pointnet,global,3.0,group_norm,14,100,0.8229,0.5647
modelnet40,pointnet,global,3.0,group_norm,15,100,0.8173,0.5829
modelnet40,pointnet,global,3.0,group_norm,16,100,0.8472,0.5510
modelnet40,pointnet,global,3.0,group_norm,17,100,0.8177,0.5805
modelnet40,pointnet,global,3.0,group_norm,18,100,0.8270,0.5738
modelnet40,pointnet,global,3.0,group_norm,19,100,0.8347,0.5555
modelnet40,pointnet,global,3.0,group_norm,20,100,0.8262,0.5486
modelnet40,pointnet,global,3.0,group_norm,21,100,0.8323,0.5385
modelnet40,pointnet,global,3.0,group_norm,22,100,0.8051,0.6669
modelnet40,pointnet,global,3.0,group_norm,23,100,0.8323,0.5204
modelnet40,pointnet,global,3.0,group_norm,24,100,0.8205,0.5653
modelnet40,pointnet,global,3.0,group_norm,25,100,0.8189,0.6006
modelnet40,pointnet,global,3.0,group_norm,26,100,0.8323,0.5442
modelnet40,pointnet,global,3.0,group_norm,27,100,0.8440,0.5087
modelnet40,pointnet,global,3.0,group_norm,28,100,0.8432,0.5199
modelnet40,pointnet,global,3.0,group_norm,29,100,0.8116,0.6017
modelnet40,pointnet,global,3.0,group_norm,30,100,0.8083,0.6210
modelnet40,pointnet,global,3.0,group_norm,31,100,0.8258,0.5410
modelnet40,pointnet,global,3.0,group_norm,32,100,0.8059,0.5862
modelnet40,pointnet,global,3.0,group_norm,33,100,0.8412,0.5428
modelnet40,pointnet,global,3.0,group_norm,34,100,0.8241,0.5562
modelnet40,pointnet,global,3.0,group_norm,35,100,0.8339,0.5756
modelnet40,pointnet,global,3.0,group_norm,36,100,0.8436,0.5324
modelnet40,pointnet,global,3.0,group_norm,37,100,0.8298,0.5737
modelnet40,pointnet,global,3.0,group_norm,38,100,0.8241,0.5656
modelnet40,pointnet,global,3.0,group_norm,39,100,0.8416,0.5255
modelnet40,pointnet,global,3.0,group_norm,40,100,0.8444,0.5441
modelnet40,pointnet,global,3.0,group_norm,41,100,0.8383,0.5465
modelnet40,pointnet,global,3.0,group_norm,42,100,0.8079,0.5794
modelnet40,pointnet,global,3.0,group_norm,43,100,0.8189,0.5788
modelnet40,pointnet,global,3.0,group_norm,44,100,0.8509,0.4955
modelnet40,pointnet,global,3.0,group_norm,45,100,0.8002,0.5968
modelnet40,pointnet,global,3.0,group_norm,46,100,0.8063,0.6040
modelnet40,pointnet,global,3.0,group_norm,47,100,0.8497,0.4904
modelnet40,pointnet,global,3.0,group_norm,48,100,0.7897,0.6701
modelnet40,pointnet,global,3.0,group_norm,49,100,0.8379,0.5112
modelnet40,pointnet,global,3.0,group_norm,50,100,0.8768,0.4183
modelnet40,pointnet,global,3.0,group_norm,51,100,0.8760,0.4106
modelnet40,pointnet,global,3.0,group_norm,52,100,0.8801,0.4174
modelnet40,pointnet,global,3.0,group_norm,53,100,0.8756,0.4101
modelnet40,pointnet,global,3.0,group_norm,54,100,0.8768,0.4100
modelnet40,pointnet,global,3.0,group_norm,55,100,0.8793,0.4070
modelnet40,pointnet,global,3.0,group_norm,56,100,0.8793,0.4025
modelnet40,pointnet,global,3.0,group_norm,57,100,0.8772,0.4037
modelnet40,pointnet,global,3.0,group_norm,58,100,0.8720,0.4135
modelnet40,pointnet,global,3.0,group_norm,59,100,0.8780,0.4090
modelnet40,pointnet,global,3.0,group_norm,60,100,0.8813,0.4028
modelnet40,pointnet,global,3.0,group_norm,61,100,0.8874,0.3987
modelnet40,pointnet,global,3.0,group_norm,62,100,0.8801,0.3995
modelnet40,pointnet,global,3.0,group_norm,63,100,0.8780,0.4015
modelnet40,pointnet,global,3.0,group_norm,64,100,0.8865,0.3994
modelnet40,pointnet,global,3.0,group_norm,65,100,0.8797,0.4048
modelnet40,pointnet,global,3.0,group_norm,66,100,0.8805,0.4056
modelnet40,pointnet,global,3.0,group_norm,67,100,0.8849,0.3995
modelnet40,pointnet,global,3.0,group_norm,68,100,0.8833,0.3945
modelnet40,pointnet,global,3.0,group_norm,69,100,0.8784,0.3984
modelnet40,pointnet,global,3.0,group_norm,70,100,0.8813,0.3875
modelnet40,pointnet,global,3.0,group_norm,71,100,0.8845,0.3876
modelnet40,pointnet,global,3.0,group_norm,72,100,0.8829,0.3870
modelnet40,pointnet,global,3.0,group_norm,73,100,0.8772,0.4052
modelnet40,pointnet,global,3.0,group_norm,74,100,0.8780,0.4002
modelnet40,pointnet,global,3.0,group_norm,75,100,0.8805,0.3979
modelnet40,pointnet,global,3.0,group_norm,76,100,0.8805,0.3923
modelnet40,pointnet,global,3.0,group_norm,77,100,0.8748,0.3999
modelnet40,pointnet,global,3.0,group_norm,78,100,0.8805,0.3892
modelnet40,pointnet,global,3.0,group_norm,79,100,0.8841,0.3884
modelnet40,pointnet,global,3.0,group_norm,80,100,0.8837,0.3861
modelnet40,pointnet,global,3.0,group_norm,81,100,0.8857,0.3814
modelnet40,pointnet,global,3.0,group_norm,82,100,0.8813,0.3856
modelnet40,pointnet,global,3.0,group_norm,83,100,0.8837,0.3842
modelnet40,pointnet,global,3.0,group_norm,84,100,0.8853,0.3848
modelnet40,pointnet,global,3.0,group_norm,85,100,0.8870,0.3850
modelnet40,pointnet,global,3.0,group_norm,86,100,0.8882,0.3824
modelnet40,pointnet,global,3.0,group_norm,87,100,0.8870,0.3821
modelnet40,pointnet,global,3.0,group_norm,88,100,0.8845,0.3851
modelnet40,pointnet,global,3.0,group_norm,89,100,0.8837,0.3847
modelnet40,pointnet,global,3.0,group_norm,90,100,0.8865,0.3851
modelnet40,pointnet,global,3.0,group_norm,91,100,0.8870,0.3833
modelnet40,pointnet,global,3.0,group_norm,92,100,0.8865,0.3802
modelnet40,pointnet,global,3.0,group_norm,93,100,0.8886,0.3815
modelnet40,pointnet,global,3.0,group_norm,94,100,0.8829,0.3851
modelnet40,pointnet,global,3.0,group_norm,95,100,0.8857,0.3872
modelnet40,pointnet,global,3.0,group_norm,96,100,0.8841,0.3876
modelnet40,pointnet,global,3.0,group_norm,97,100,0.8849,0.3841
modelnet40,pointnet,global,3.0,group_norm,98,100,0.8886,0.3862
modelnet40,pointnet,global,3.0,group_norm,99,100,0.8825,0.3836
modelnet40,pointnet,global,2.0,slim,0,100,0.8079,0.5822
modelnet40,pointnet,global,2.0,slim,1,100,0.8274,0.5803
modelnet40,pointnet,global,2.0,slim,2,100,0.8509,0.5049
modelnet40,pointnet,global,2.0,slim,3,100,0.8347,0.5203
modelnet40,pointnet,global,2.0,slim,4,100,0.8205,0.5814
modelnet40,pointnet,global,2.0,slim,5,100,0.8489,0.4859
modelnet40,pointnet,global,2.0,slim,6,100,0.8015,0.6381
modelnet40,pointnet,global,2.0,slim,7,100,0.8343,0.5402
modelnet40,pointnet,global,2.0,slim,8,100,0.8460,0.5115
modelnet40,pointnet,global,2.0,slim,9,100,0.8501,0.4821
modelnet40,pointnet,global,2.0,slim,10,100,0.8335,0.5516
modelnet40,pointnet,global,2.0,slim,11,100,0.8635,0.4663
modelnet40,pointnet,global,2.0,slim,12,100,0.8452,0.5034
modelnet40,pointnet,global,2.0,slim,13,100,0.8635,0.4517
modelnet40,pointnet,global,2.0,slim,14,100,0.8420,0.5011
modelnet40,pointnet,global,2.0,slim,15,100,0.8246,0.5626
modelnet40,pointnet,global,2.0,slim,16,100,0.8643,0.4811
modelnet40,pointnet,global,2.0,slim,17,100,0.8420,0.5089
modelnet40,pointnet,global,2.0,slim,18,100,0.8310,0.5573
modelnet40,pointnet,global,2.0,slim,19,100,0.8485,0.4856
modelnet40,pointnet,global,2.0,slim,20,100,0.8626,0.4686
modelnet40,pointnet,global,2.0,slim,21,100,0.8481,0.5028
modelnet40,pointnet,global,2.0,slim,22,100,0.8622,0.4574
modelnet40,pointnet,global,2.0,slim,23,100,0.8570,0.4577
modelnet40,pointnet,global,2.0,slim,24,100,0.8456,0.5042
modelnet40,pointnet,global,2.0,slim,25,100,0.8489,0.4839
modelnet40,pointnet,global,2.0,slim,26,100,0.8339,0.5272
modelnet40,pointnet,global,2.0,slim,27,100,0.8549,0.4639
modelnet40,pointnet,global,2.0,slim,28,100,0.8331,0.5347
modelnet40,pointnet,global,2.0,slim,29,100,0.8598,0.4735
modelnet40,pointnet,global,2.0,slim,30,100,0.8533,0.4800
modelnet40,pointnet,global,2.0,slim,31,100,0.8521,0.4693
modelnet40,pointnet,global,2.0,slim,32,100,0.8367,0.5160
modelnet40,pointnet,global,2.0,slim,33,100,0.8687,0.4348
modelnet40,pointnet,global,2.0,slim,34,100,0.8643,0.4540
modelnet40,pointnet,global,2.0,slim,35,100,0.8626,0.4423
modelnet40,pointnet,global,2.0,slim,36,100,0.8493,0.4710
modelnet40,pointnet,global,2.0,slim,37,100,0.8452,0.4940
modelnet40,pointnet,global,2.0,slim,38,100,0.8549,0.4555
modelnet40,pointnet,global,2.0,slim,39,100,0.8270,0.5206
modelnet40,pointnet,global,2.0,slim,40,100,0.8626,0.4451
modelnet40,pointnet,global,2.0,slim,41,100,0.8695,0.4412
modelnet40,pointnet,global,2.0,slim,42,100,0.8562,0.4431
modelnet40,pointnet,global,2.0,slim,43,100,0.8703,0.4345
modelnet40,pointnet,global,2.0,slim,44,100,0.8728,0.4446
modelnet40,pointnet,global,2.0,slim,45,100,0.8667,0.4376
modelnet40,pointnet,global,2.0,slim,46,100,0.8703,0.4400
modelnet40,pointnet,global,2.0,slim,47,100,0.8400,0.5036
modelnet40,pointnet,global,2.0,slim,48,100,0.8391,0.5015
modelnet40,pointnet,global,2.0,slim,49,100,0.8630,0.4332
modelnet40,pointnet,global,2.0,slim,50,100,0.8306,0.5353
modelnet40,pointnet,global,2.0,slim,51,100,0.8306,0.5136
modelnet40,pointnet,global,2.0,slim,52,100,0.8590,0.4670
modelnet40,pointnet,global,2.0,slim,53,100,0.8651,0.4227
modelnet40,pointnet,global,2.0,slim,54,100,0.8562,0.4527
modelnet40,pointnet,global,2.0,slim,55,100,0.8408,0.5074
modelnet40,pointnet,global,2.0,slim,56,100,0.8493,0.4685
modelnet40,pointnet,global,2.0,slim,57,100,0.8732,0.4211
modelnet40,pointnet,global,2.0,slim,58,100,0.8667,0.4411
modelnet40,pointnet,global,2.0,slim,59,100,0.8764,0.4350
modelnet40,pointnet,global,2.0,slim,60,100,0.8841,0.3878
modelnet40,pointnet,global,2.0,slim,61,100,0.8772,0.3939
modelnet40,pointnet,global,2.0,slim,62,100,0.8821,0.3864
modelnet40,pointnet,global,2.0,slim,63,100,0.8768,0.3928
modelnet40,pointnet,global,2.0,slim,64,100,0.8878,0.3844
modelnet40,pointnet,global,2.0,slim,65,100,0.8801,0.3878
modelnet40,pointnet,global,2.0,slim,66,100,0.8833,0.3784
modelnet40,pointnet,global,2.0,slim,67,100,0.8878,0.3794
modelnet40,pointnet,global,2.0,slim,68,100,0.8870,0.3839
modelnet40,pointnet,global,2.0,slim,69,100,0.8861,0.3811
modelnet40,pointnet,global,2.0,slim,70,100,0.8861,0.3781
modelnet40,pointnet,global,2.0,slim,71,100,0.8878,0.3801
modelnet40,pointnet,global,2.0,slim,72,100,0.8890,0.3810
modelnet40,pointnet,global,2.0,slim,73,100,0.8853,0.3806
modelnet40,pointnet,global,2.0,slim,74,100,0.8841,0.3819
modelnet40,pointnet,global,2.0,slim,75,100,0.8894,0.3747
modelnet40,pointnet,global,2.0,slim,76,100,0.8886,0.3821
modelnet40,pointnet,global,2.0,slim,77,100,0.8882,0.3763
modelnet40,pointnet,global,2.0,slim,78,100,0.8890,0.3721
modelnet40,pointnet,global,2.0,slim,79,100,0.8861,0.3775
modelnet40,pointnet,global,2.0,slim,80,100,0.8906,0.3698
modelnet40,pointnet,global,2.0,slim,81,100,0.8882,0.3718
modelnet40,pointnet,global,2.0,slim,82,100,0.8874,0.3749
modelnet40,pointnet,global,2.0,slim,83,100,0.8894,0.3728
modelnet40,pointnet,global,2.0,slim,84,100,0.8878,0.3737
modelnet40,pointnet,global,2.0,slim,85,100,0.8841,0.3764
modelnet40,pointnet,global,2.0,slim,86,100,0.8870,0.3724
modelnet40,pointnet,global,2.0,slim,87,100,0.8878,0.3741
modelnet40,pointnet,global,2.0,slim,88,100,0.8845,0.3757
modelnet40,pointnet,global,2.0,slim,89,100,0.8865,0.3755
modelnet40,pointnet,global,2.0,slim,90,100,0.8853,0.3751
modelnet40,pointnet,global,2.0,slim,91,100,0.8886,0.3733
modelnet40,pointnet,global,2.0,slim,92,100,0.8857,0.3773
modelnet40,pointnet,global,2.0,slim,93,100,0.8874,0.3753
modelnet40,pointnet,global,2.0,slim,94,100,0.8865,0.3719
modelnet40,pointnet,global,2.0,slim,95,100,0.8886,0.3767
modelnet40,pointnet,global,2.0,slim,96,100,0.8882,0.3747
modelnet40,pointnet,global,2.0,slim,97,100,0.8890,0.3723
modelnet40,pointnet,global,2.0,slim,98,100,0.8918,0.3738
modelnet40,pointnet,global,2.0,slim,99,100,0.8865,0.3728
modelnet40,pointnet,global,2.0,slim,0,100,0.8566,0.4595
modelnet40,pointnet,global,2.0,slim,1,100,0.8699,0.4470
modelnet40,pointnet,global,2.0,slim,2,100,0.8679,0.4439
modelnet40,pointnet,global,2.0,slim,3,100,0.8630,0.4722
modelnet40,pointnet,global,2.0,slim,4,100,0.8505,0.4882
modelnet40,pointnet,global,2.0,slim,5,100,0.8493,0.4694
modelnet40,pointnet,global,2.0,slim,6,100,0.8622,0.4602
modelnet40,pointnet,global,2.0,slim,7,100,0.8489,0.4871
modelnet40,pointnet,global,2.0,slim,8,100,0.8626,0.4575
modelnet40,pointnet,global,2.0,slim,9,100,0.8643,0.4454
modelnet40,pointnet,global,2.0,slim,10,100,0.8614,0.4565
modelnet40,pointnet,global,2.0,slim,11,100,0.8574,0.4685
modelnet40,pointnet,global,2.0,slim,12,100,0.8594,0.4726
modelnet40,pointnet,global,2.0,slim,13,100,0.8481,0.5069
modelnet40,pointnet,global,2.0,slim,14,100,0.8687,0.4225
modelnet40,pointnet,global,2.0,slim,15,100,0.8229,0.5563
modelnet40,pointnet,global,2.0,slim,16,100,0.8302,0.5271
modelnet40,pointnet,global,2.0,slim,17,100,0.8695,0.4509
modelnet40,pointnet,global,2.0,slim,18,100,0.8626,0.4551
modelnet40,pointnet,global,2.0,slim,19,100,0.8501,0.4988
modelnet40,pointnet,global,2.0,slim,20,100,0.8489,0.4964
modelnet40,pointnet,global,2.0,slim,21,100,0.8562,0.4747
modelnet40,pointnet,global,2.0,slim,22,100,0.8363,0.5025
modelnet40,pointnet,global,2.0,slim,23,100,0.8444,0.5070
modelnet40,pointnet,global,2.0,slim,24,100,0.8493,0.4737
modelnet40,pointnet,global,2.0,slim,25,100,0.8432,0.4840
modelnet40,pointnet,global,2.0,slim,26,100,0.8566,0.4477
modelnet40,pointnet,global,2.0,slim,27,100,0.8545,0.4749
modelnet40,pointnet,global,2.0,slim,28,100,0.8440,0.5346
modelnet40,pointnet,global,2.0,slim,29,100,0.8562,0.4603
modelnet40,pointnet,global,2.0,slim,30,100,0.8452,0.4876
modelnet40,pointnet,global,2.0,slim,31,100,0.8371,0.5277
modelnet40,pointnet,global,2.0,slim,32,100,0.7970,0.6332
modelnet40,pointnet,global,2.0,slim,33,100,0.8476,0.4936
modelnet40,pointnet,global,2.0,slim,34,100,0.8452,0.4654
modelnet40,pointnet,global,2.0,slim,35,100,0.8383,0.5003
modelnet40,pointnet,global,2.0,slim,36,100,0.8428,0.4964
modelnet40,pointnet,global,2.0,slim,37,100,0.8310,0.5799
modelnet40,pointnet,global,2.0,slim,38,100,0.8606,0.4631
modelnet40,pointnet,global,2.0,slim,39,100,0.7950,0.6297
modelnet40,pointnet,global,2.0,slim,40,100,0.8517,0.4808
modelnet40,pointnet,global,2.0,slim,41,100,0.8509,0.4749
modelnet40,pointnet,global,2.0,slim,42,100,0.8343,0.5443
modelnet40,pointnet,global,2.0,slim,43,100,0.8408,0.5052
modelnet40,pointnet,global,2.0,slim,44,100,0.8391,0.5203
modelnet40,pointnet,global,2.0,slim,45,100,0.8428,0.5216
modelnet40,pointnet,global,2.0,slim,46,100,0.8558,0.5064
modelnet40,pointnet,global,2.0,slim,47,100,0.8408,0.5229
modelnet40,pointnet,global,2.0,slim,48,100,0.8359,0.5233
modelnet40,pointnet,global,2.0,slim,49,100,0.8246,0.5360
modelnet40,pointnet,global,2.0,slim,50,100,0.8821,0.4002
modelnet40,pointnet,global,2.0,slim,51,100,0.8849,0.3916
modelnet40,pointnet,global,2.0,slim,52,100,0.8865,0.3864
modelnet40,pointnet,global,2.0,slim,53,100,0.8841,0.3932
modelnet40,pointnet,global,2.0,slim,54,100,0.8809,0.3908
modelnet40,pointnet,global,2.0,slim,55,100,0.8829,0.3906
modelnet40,pointnet,global,2.0,slim,56,100,0.8890,0.3861
modelnet40,pointnet,global,2.0,slim,57,100,0.8853,0.3842
modelnet40,pointnet,global,2.0,slim,58,100,0.8829,0.3844
modelnet40,pointnet,global,2.0,slim,59,100,0.8821,0.3899
modelnet40,pointnet,global,2.0,slim,60,100,0.8845,0.3837
modelnet40,pointnet,global,2.0,slim,61,100,0.8833,0.3825
